"plot_ID","LAT","LON"
"51_83_53",36.731601,-78.790263
"51_17_3",38.098929,-79.654359
"51_17_77",38.185606,-79.673125
"51_19_82",37.320852,-79.522225
"51_19_57",37.517137,-79.501375
"51_21_29",37.175601,-81.262683
"13_285_90018",33.053837,-85.108676
"13_311_90001",34.752849,-83.81114
"13_291_90007",34.946013,-84.111389
"13_291_90038",34.828266,-83.993427
"13_213_90038",34.790175,-84.740366
"13_55_90032",34.575632,-85.192901
"13_241_90014",34.976394,-83.532662
"13_213_90028",34.884317,-84.69879
"51_15_8",38.186183,-79.305496
"51_15_93",37.971127,-79.102614
"51_15_97",38.41186,-79.206081
"51_15_16",38.131127,-78.797566
"51_17_60",37.98594,-79.973126
"51_17_21",38.013698,-79.822584
"13_311_90023",34.72374,-83.694185
"13_241_90042",34.966144,-83.253961
"13_311_90015",34.749366,-83.769176
"13_111_90011",34.976091,-84.494456
"13_281_90021",34.973079,-83.578946
"13_63_90914",33.612511,-84.304633
"13_241_90044",34.880143,-83.395616
"13_311_90032",34.75,-83.75
"13_111_90008",34.859112,-84.555839
"51_21_31",37.039215,-81.071161
"51_157_11",38.709008,-78.321444
"51_163_57",37.578265,-79.480519
"51_163_45",37.682114,-79.382204
"13_213_90037",34.891555,-84.636095
"13_241_90039",34.854319,-83.308489
"13_137_90010",34.672447,-83.614375
"13_241_90049",34.92,-83.28
"13_285_90012",32.978824,-85.138431
"13_111_90006",34.859806,-84.579571
"13_111_90033",34.839073,-84.220155
"13_241_90033",34.938989,-83.359131
"13_257_90002",34.47331,-83.415106
"13_311_90031",34.67,-83.81
"13_111_90032",34.641616,-84.168551
"13_291_90011",34.717681,-84.053877
"13_241_90041",34.974695,-83.249241
"13_313_90914",34.973055,-84.939196
"13_281_90014",34.860362,-83.669545
"13_311_90016",34.64098,-83.742734
"13_213_90032",34.691907,-84.692758
"13_55_90036",34.585156,-85.138585
"13_105_90043",34.083241,-82.725326
"13_291_90039",34.829085,-83.805583
"13_213_90036",34.948511,-84.639096
"13_121_90914",33.779605,-84.419327
"13_187_90002",34.640649,-84.135664
"13_85_90914",34.355537,-84.004987
"13_291_90010",34.80185,-84.085575
"13_241_90015",34.970802,-83.497988
"13_241_90043",34.946191,-83.228963
"13_111_90040",34.773687,-84.166168
"13_111_90013",34.86334,-84.451835
"13_111_90043",34.666413,-84.161918
"13_139_90040",34.360007,-83.7878
"13_123_90042",34.784383,-84.32954
"13_111_90034",34.805092,-84.199202
"13_111_90003",34.887306,-84.614725
"13_111_90048",34.747031,-84.123601
"13_67_90914",33.965762,-84.587169
"13_291_90005",34.773565,-84.078139
"13_241_90037",34.866319,-83.303114
"13_105_90063",34.06,-82.61
"13_123_90023",34.804511,-84.469593
"13_123_90049",34.718144,-84.280089
"13_55_90035",34.527822,-85.164536
"13_139_90005",34.327681,-83.94298
"13_187_90914",34.446456,-83.972366
"13_137_90037",34.64,-83.39
"13_123_90006",34.812111,-84.587125
"13_313_90002",34.641827,-85.026173
"13_281_90023",34.92,-83.74
"13_123_90054",34.69,-84.46
"13_15_90914",34.22,-84.89
"13_105_90047",34.082374,-82.695779
"13_123_90050",34.775764,-84.299264
"28_137_90029",34.66,-89.99
"28_125_90007",32.7,-90.74
"28_105_90022",33.29,-88.83
"28_71_90054",34.48,-89.57
"28_9_90010",34.83,-89.1
"28_161_90043",34,-89.78
"28_51_90082",33.01,-90.29
"13_295_90911",34.818692,-85.291825
"28_71_38",34.384588,-89.674949
"28_9_90007",34.71,-89.1
"28_9_90037",34.75,-89.26
"28_19_90008",33.21,-89.11
"28_93_90016",34.75,-89.36
"22_69_44",31.581657,-93.230268
"28_93_90008",34.58,-89.26
"28_71_90004",34.34,-89.25
"13_257_90021",34.64,-83.31
"13_123_90041",34.720632,-84.332394
"13_213_90044",34.58,-84.69
"51_171_2",38.959679,-78.52952
"28_93_90006",34.62,-89.31
"28_71_90072",34.39,-89.67
"51_117_13",36.686356,-78.428032
"51_117_104",36.616561,-78.499864
"28_51_90068",33.09,-90.24
"51_71_29",37.235652,-80.911824
"28_71_90022",34.34,-89.36
"13_149_90049",33.19,-85.08
"13_105_90036",34.10694,-82.750429
"51_121_20",37.258989,-80.528637
"51_91_4",38.232566,-79.433344
"51_79_19",38.293875,-78.625222
"28_125_90005",32.92,-90.69
"51_191_75",36.62268,-81.854579
"51_165_80",38.582082,-79.065186
"22_107_73",32.019304,-91.354629
"51_191_22",36.637809,-81.717437
"51_197_68",36.996008,-81.223369
"51_179_50",38.532641,-77.50789
"51_165_129",38.756363,-78.878267
"51_91_66",38.248187,-79.474736
"51_5_69",37.8732,-79.826476
"51_155_39",37.056319,-80.868115
"51_5_117",37.837183,-79.695731
"51_17_73",38.071133,-79.598889
"51_21_51",37.187088,-81.163405
"51_23_71",37.633002,-79.88572
"51_15_115",38.222702,-79.368297
"51_45_50",37.58165,-80.136703
"13_213_90043",34.89,-84.67
"51_23_87",37.534303,-79.968836
"51_153_57",38.576516,-77.356253
"51_187_7",38.881772,-78.171119
"51_21_81",37.010474,-81.386474
"51_173_91",36.781095,-81.508153
"51_173_94",36.7108,-81.543306
"51_23_75",37.459994,-79.743839
"51_187_31",38.802124,-78.301547
"51_155_59",37.105183,-80.866636
"51_91_68",38.562759,-79.638168
"51_21_10",37.147847,-81.302555
"51_77_82",36.779141,-81.042669
"51_19_139",37.429136,-79.604892
"51_165_170",38.55382,-79.029061
"51_9_97",37.714645,-79.300548
"51_9_98",37.652699,-79.320844
"51_91_88",38.198589,-79.533797
"51_17_131",37.894334,-79.687159
"51_17_144",37.900104,-79.850706
"51_5_101",37.899968,-80.103407
"51_45_78",37.511527,-80.19556
"51_77_90",36.641349,-81.564656
"51_125_86",37.869766,-79.064186
"51_15_194",38.332826,-79.297791
"51_155_72",37.090848,-80.893052
"51_169_31",36.811256,-82.678054
"13_139_90064",34.36,-83.89
"51_35_58",36.658121,-80.522528
"51_17_45",37.929355,-79.664169
"51_139_53",38.571691,-78.424866
"51_121_46",37.32828,-80.365738
"51_5_47",37.947022,-80.044884
"51_163_93",37.60681,-79.511676
"51_157_49",38.657029,-78.2721
"51_5_62",37.729742,-80.060472
"51_21_47",37.209493,-81.060541
"51_91_62",38.303324,-79.805523
"28_139_90051",34.77,-89.04
"28_9_90026",34.75,-89.2
"28_125_90023",32.79,-90.79
"28_161_90049",34.04,-89.83
"28_71_90066",34.43,-89.62
"28_87_90037",33.53,-88.47
"51_165_149",38.649423,-79.062604
"51_165_79",38.569908,-78.942172
"51_171_82",39.008484,-78.556978
"51_171_81",38.862999,-78.790414
"51_171_29",38.780038,-78.525643
"51_157_24",38.605625,-78.277547
"51_17_75",37.921091,-79.842845
"51_17_74",38.165484,-79.887011
"51_71_50",37.27204,-80.851203
"51_163_9",37.755177,-79.329851
"51_165_77",38.690666,-79.036057
"51_169_64",36.847425,-82.641763
"51_173_65",36.900487,-81.51105
"28_71_90020",34.43,-89.36
"28_141_90013",34.91,-88.16
"28_125_90029",32.83,-90.84
"28_93_90033",34.58,-89.46
"28_125_90021",32.88,-90.79
"28_141_90039",34.99,-88.27
"17_3_10209",37.296258,-89.428556
"17_181_29992",37.553674,-89.375522
"28_71_90067",34.48,-89.62
"28_161_90007",33.91,-89.52
"17_77_20202",37.650131,-89.417416
"28_125_90009",32.79,-90.73
"28_107_90002",34.49,-89.73
"28_137_90028",34.7,-89.99
"28_9_90018",34.79,-89.15
"28_71_90016",34.47,-89.3
"28_105_90021",33.29,-88.78
"18_127_2",41.61,-87.22
"18_127_5",41.67,-87.06
"18_127_9",41.64,-87.08
"18_127_14",41.69,-86.94
"18_127_17",41.67,-87
"18_127_21",41.67,-87
"28_161_90058",34.13,-89.88
"28_93_90014",34.66,-89.36
"51_15_153",37.952581,-78.94164
"13_241_90038",34.834137,-83.301976
"51_179_38",38.517031,-77.452123
"51_17_40",38.144644,-79.456878
"51_177_4",38.19589,-77.861271
"51_5_57",37.935126,-80.005246
"51_5_56",37.915143,-80.10381
"51_125_37",37.853834,-78.983582
"13_241_90048",34.94,-83.36
"51_173_6",36.810344,-81.407435
"51_45_41",37.566369,-80.085987
"51_45_39",37.487082,-80.119622
"13_111_90026",34.78024,-84.253029
"13_111_90914",34.860473,-84.280399
"13_105_90050",34.08,-82.64
"51_15_26",38.125934,-79.411716
"51_5_58",37.867828,-80.091585
"51_5_55",37.698898,-79.951608
"51_17_35",38.061357,-79.740921
"51_21_17",37.076894,-81.045974
"51_165_18",38.606054,-79.117245
"51_165_57",38.478212,-79.169325
"51_45_51",37.432682,-80.206588
"13_291_90042",34.75,-84.03
"51_153_68",38.613891,-77.469313
"51_113_20",38.572016,-78.335614
"51_9_63",37.631108,-79.313856
"51_165_90",38.415001,-78.646955
"13_281_90914",34.970965,-83.774115
"13_139_90065",34.31,-83.86
"13_105_90048",34.136377,-82.696219
"13_67_90041",33.918884,-84.452471
"51_23_41",37.64357,-80.011817
"51_23_28",37.466163,-79.598245
"13_281_90022",34.86,-83.75
"51_71_30",37.309599,-80.758545
"51_71_43",37.446515,-80.538368
"51_15_65",37.992959,-78.930311
"51_15_155",38.342558,-79.228219
"51_15_55",38.099142,-79.351516
"51_165_150",38.476545,-78.67103
"51_19_98",37.467789,-79.651377
"13_311_90025",34.746571,-83.694811
"51_125_63",37.833868,-79.121702
"51_153_45",38.593541,-77.416996
"51_77_25",36.667529,-81.459397
"51_139_37",38.72608,-78.4996
"51_139_38",38.504013,-78.462257
"51_165_13",38.447109,-79.156727
"51_165_104",38.421834,-78.498961
"51_105_66",36.829756,-82.905272
"51_121_26",37.255116,-80.476207
"51_9_57",37.761737,-79.173101
"51_9_4",37.683285,-79.31046
"51_15_133",38.402028,-79.241156
"51_19_108",37.480057,-79.528411
"51_17_69",38.017223,-79.698169
"51_165_140",38.549263,-79.158844
"51_139_50",38.600438,-78.638002
"51_5_13",37.855704,-79.885668
"51_105_65",36.602806,-83.632373
"51_15_148",38.172826,-79.357932
"51_17_15",38.084988,-79.710729
"51_9_21",37.756715,-79.09777
"28_161_90052",33.91,-89.83
"28_107_90009",34.19,-89.73
"28_141_90015",34.95,-88.21
"51_173_30",36.789271,-81.5158
"28_17_90027",33.97,-88.94
"28_9_90038",34.71,-89.25
"28_161_90039",33.91,-89.72
"51_15_91",38.096136,-79.374403
"51_17_20",38.128129,-79.847689
"51_23_36",37.50399,-79.638905
"51_83_23",36.705602,-78.79018
"51_71_60",37.368479,-80.711949
"51_51_59",37.274254,-82.322668
"28_145_90042",34.52,-88.83
"28_125_90011",32.92,-90.74
"28_93_90017",34.8,-89.36
"28_125_90025",32.7,-90.79
"51_173_35",36.71562,-81.494402
"51_197_78",37.024317,-81.168845
"51_155_14",37.080445,-80.816756
"51_169_73",36.754991,-82.782081
"51_51_45",37.228715,-82.470392
"51_5_50",37.693941,-80.21425
"51_153_58",38.585239,-77.521695
"28_17_90028",33.92,-88.94
"51_9_24",37.777601,-79.173043
"51_197_92",37.009006,-81.233929
"51_191_114",36.637952,-81.743559
"51_197_96",36.770985,-81.178657
"51_195_2",36.93613,-82.594344
"51_105_74",36.859963,-82.856154
"51_17_86",37.875059,-79.669504
"51_91_60",38.386242,-79.346591
"51_105_37",36.77011,-82.844355
"51_15_158",38.143934,-79.306462
"51_21_34",37.04199,-81.117289
"28_125_90028",32.78,-90.84
"51_191_109",36.636509,-81.66094
"51_69_67",39.053983,-78.522128
"51_15_177",37.963521,-79.06425
"51_9_92",37.793758,-79.147606
"51_9_94",37.733811,-79.185638
"51_15_213",38.279073,-79.396923
"51_165_175",38.578166,-79.068009
"51_15_171",38.351156,-79.20583
"51_163_123",37.652773,-79.383201
"51_91_74",38.363163,-79.339418
"51_15_205",38.210219,-79.260831
"51_23_101",37.608967,-79.891707
"51_91_83",38.523503,-79.612876
"51_15_156",38.278315,-79.278865
"28_93_90002",34.8,-89.31
"28_137_90025",34.62,-89.94
"28_93_90010",34.53,-89.31
"51_23_85",37.753309,-79.699569
"51_5_18",37.809006,-79.663216
"51_163_109",37.899346,-79.619784
"51_71_66",37.394689,-80.524212
"51_71_42",37.41716,-80.629149
"51_121_75",37.30852,-80.39307
"51_165_17",38.520989,-79.088709
"51_197_79",37.014109,-81.013486
"28_105_90035",33.29,-88.88
"28_141_90037",34.91,-88.27
"51_45_11",37.496176,-80.019831
"51_45_52",37.385216,-80.194624
"51_187_50",38.836031,-78.37097
"51_171_100",38.931037,-78.671641
"51_165_159",38.711702,-78.942251
"51_165_165",38.633799,-78.985777
"51_5_82",37.823216,-79.885294
"51_45_89",37.429582,-80.325182
"51_17_108",38.123392,-79.57917
"51_71_76",37.37579,-80.573093
"51_21_68",37.167856,-81.170175
"51_169_102",36.806449,-82.76209
"51_5_108",37.759704,-80.08761
"51_91_71",38.442909,-79.670836
"51_17_18",37.971063,-79.76433
"51_17_38",37.951566,-79.784095
"51_165_151",38.724671,-79.032936
"51_91_1",38.280303,-79.436389
"51_91_30",38.212325,-79.489617
"51_165_42",38.58071,-79.136876
"28_9_90021",34.66,-89.15
"28_57_90037",34.44,-88.41
"28_163_90085",32.83,-90.58
"28_9_90024",34.66,-89.2
"28_105_90064",33.29,-88.94
"28_93_90030",34.62,-89.41
"28_163_90072",32.83,-90.53
"28_71_90068",34.52,-89.62
"28_161_90027",33.96,-89.67
"28_71_90034",34.47,-89.41
"28_83_90023",33.53,-90.26
"28_17_90056",34.02,-88.94
"28_93_90007",34.58,-89.31
"28_17_90021",33.93,-88.89
"28_43_90013",33.7,-89.67
"28_125_90010",32.88,-90.74
"28_57_90038",34.39,-88.41
"28_33_90026",34.75,-89.94
"28_17_90058",33.99,-88.94
"28_161_90023",33.91,-89.62
"5_147_13",35.197979,-91.315012
"5_95_22",34.422174,-91.104581
"28_43_90009",33.83,-89.62
"28_17_90057",34.01,-88.91
"28_93_90052",34.58,-89.52
"28_57_90042",34.23,-88.41
"28_161_90042",33.96,-89.78
"51_51_3",37.22766,-82.392781
"28_19_90006",33.3,-89.11
"28_125_90022",32.83,-90.79
"28_117_90007",34.48,-88.36
"28_17_90060",33.92,-88.86
"28_51_90061",33.14,-90.19
"28_17_90062",33.91,-88.91
"28_43_90008",33.83,-89.57
"28_125_90051",32.68,-90.83
"28_161_90047",34.12,-89.83
"28_163_90063",32.66,-90.48
"28_17_90059",33.95,-88.91
"28_93_90001",34.84,-89.31
"28_19_90051",33.3,-89.1
"28_19_90052",33.27,-89.14
"28_17_90061",33.92,-88.87
"28_125_90024",32.74,-90.79
"28_93_90003",34.75,-89.31
"28_19_90053",33.22,-89.13
"5_119_18",34.866072,-92.295384
"5_5_25",36.437961,-92.26731
"28_151_90048",33.13,-90.98
"28_19_90049",33.32,-89.12
"28_17_90026",34.01,-88.94
"28_71_90021",34.39,-89.36
"28_71_90003",34.38,-89.25
"28_95_90047",33.84,-88.51
"5_149_36",34.857513,-93.308468
"28_17_90024",34.05,-88.89
"28_107_90016",34.44,-89.78
"28_33_90049",34.79,-90.14
"28_93_90004",34.71,-89.31
"28_125_90050",32.78,-90.82
"28_145_90043",34.56,-89.19
"5_5_50",36.17205,-92.393897
"5_87_76",35.762309,-93.95545
"5_127_95",34.813317,-94.208814
"5_127_84",34.948092,-94.310661
"5_127_97",34.766496,-94.357124
"5_5_60",36.306591,-92.284296
"28_19_90050",33.31,-89.12
"28_145_90037",34.56,-89.15
"28_149_90039",32.31,-90.86
"28_163_90099",32.74,-90.69
"18_5_5",39.28,-86.03
"18_5_11",39.31,-86
"18_5_15",39.28,-86.03
"18_5_46",39.22,-86.08
"18_161_4",39.67,-85
"28_163_90091",32.79,-90.63
"18_81_94",39.36,-86
"18_81_95",39.36,-86.03
"18_117_2012",38.44,-86.47
"18_117_2013",38.44,-86.53
"18_117_2014",38.47,-86.39
"28_55_90045",33.01,-91.17
"28_161_90010",33.91,-89.57
"19_125_20064",41.434261,-93.057312
"18_69_52",40.83,-85.42
"18_69_57",40.78,-85.64
"18_105_66",39.17,-86.39
"18_113_99",41.33,-85.64
"18_137_104",39,-85.36
"18_137_112",38.94,-85.42
"18_97_26",39.86,-86.03
"1_95_42",34.39798,-86.239939
"18_71_65",38.92,-85.81
"18_71_66",38.92,-85.83
"18_71_75",38.89,-86.17
"18_47_78",39.44,-84.97
"18_123_2005",38.14,-86.61
"18_123_2007",38.11,-86.58
"18_123_2008",38.19,-86.53
"18_123_2011",38.17,-86.47
"18_123_2012",38.17,-86.47
"18_123_2014",38.17,-86.53
"18_123_2015",38.17,-86.47
"18_123_2016",38.08,-86.61
"18_123_2017",38.08,-86.64
"18_123_2018",38.06,-86.61
"18_123_2019",38.06,-86.58
"18_123_2020",38.06,-86.67
"18_123_2021",38.03,-86.58
"18_123_2022",38.08,-86.5
"18_123_2023",38.08,-86.5
"18_123_2024",38.08,-86.56
"18_123_2025",38.06,-86.56
"18_123_2026",38.08,-86.56
"18_101_2004",38.58,-86.69
"18_101_2005",38.58,-86.78
"18_101_2006",38.53,-86.75
"18_37_2001",38.31,-86.69
"18_123_2032",37.97,-86.61
"18_123_2033",38,-86.56
"18_123_2034",37.94,-86.61
"18_123_2035",37.92,-86.58
"18_123_2036",37.92,-86.64
"18_123_2037",37.92,-86.64
"18_123_2038",37.92,-86.61
"18_123_2027",38.08,-86.53
"18_123_2028",38,-86.64
"18_123_2030",38,-86.67
"18_123_2031",38,-86.67
"18_101_11",38.89,-86.72
"18_101_12",38.89,-86.75
"18_101_13",38.89,-86.78
"18_101_15",38.89,-86.78
"18_101_27",38.78,-86.83
"18_101_28",38.78,-86.86
"18_101_29",38.78,-86.89
"18_101_30",38.78,-86.89
"18_101_32",38.75,-86.83
"18_101_33",38.75,-86.81
"18_101_34",38.75,-86.83
"18_55_159",38.92,-86.83
"18_55_160",38.92,-86.83
"18_101_3",38.89,-86.83
"18_101_7",38.83,-86.81
"18_101_8",38.83,-86.83
"18_101_9",38.83,-86.86
"18_101_10",38.89,-86.72
"18_25_2007",38.22,-86.56
"18_25_2010",38.31,-86.67
"18_25_2001",38.31,-86.67
"18_25_2003",38.31,-86.67
"18_25_2004",38.25,-86.5
"18_25_2005",38.25,-86.47
"18_105_129",39,-86.36
"18_105_2001",39,-86.39
"18_105_2002",39.06,-86.39
"18_105_2003",39.03,-86.36
"18_105_2004",39.03,-86.36
"18_105_2006",39.03,-86.39
"18_105_2007",39.03,-86.42
"18_105_2008",39.03,-86.39
"18_105_2010",39,-86.36
"18_117_94",38.42,-86.61
"18_105_2018",39.03,-86.33
"18_93_41",38.86,-86.67
"18_105_83",39.08,-86.47
"18_105_89",39.14,-86.39
"18_137_76",39.03,-85.36
"18_137_92",39.06,-85.22
"18_79_54",39,-85.47
"18_79_56",39.03,-85.44
"18_123_28",38.17,-86.58
"18_123_54",38.11,-86.64
"18_123_2001",38.25,-86.64
"18_123_2002",38.19,-86.61
"18_123_2003",38.17,-86.64
"18_117_2001",38.67,-86.67
"18_117_2002",38.67,-86.67
"18_117_2003",38.64,-86.64
"18_117_2004",38.64,-86.61
"18_117_2005",38.64,-86.67
"18_117_2006",38.53,-86.61
"18_117_2007",38.5,-86.53
"18_117_2008",38.47,-86.42
"18_117_2009",38.47,-86.36
"18_117_2010",38.47,-86.36
"18_117_2011",38.47,-86.47
"18_19_105",38.44,-85.64
"18_25_1",38.39,-86.64
"18_25_11",38.36,-86.58
"18_13_29",39.28,-86.11
"18_25_54",38.28,-86.47
"18_13_78",39.08,-86.28
"18_13_98",39.06,-86.31
"18_13_2002",39.11,-86.28
"18_13_2003",39.08,-86.33
"18_123_2009",38.19,-86.53
"18_123_2010",38.17,-86.47
"18_117_76",38.47,-86.47
"18_117_89",38.44,-86.67
"18_117_91",38.42,-86.61
"18_117_101",38.42,-86.47
"18_117_105",38.42,-86.53
"18_93_2001",39,-86.39
"18_93_2002",38.97,-86.42
"18_93_2003",38.94,-86.31
"18_93_2004",38.75,-86.61
"18_93_2005",38.75,-86.61
"18_93_2006",38.75,-86.58
"18_93_2007",38.72,-86.58
"18_93_2008",38.72,-86.61
"18_93_2009",38.69,-86.67
"18_71_103",38.89,-85.81
"18_71_2002",39,-86.31
"18_71_2003",39,-86.31
"18_71_2004",39,-86.25
"18_79_95",38.97,-85.47
"18_79_97",38.94,-85.44
"18_79_100",38.92,-85.81
"18_77_28",38.83,-85.42
"18_79_62",38.94,-85.78
"18_13_2001",39.08,-86.36
"18_121_102",39.75,-87.06
"18_101_41",38.81,-86.75
"18_13_2011",39.06,-86.22
"18_13_2012",39.06,-86.19
"18_13_2013",39.06,-86.19
"18_13_2014",39.06,-86.11
"18_13_2004",39.08,-86.31
"18_13_2005",39.06,-86.25
"18_13_2006",39.06,-86.33
"18_13_2007",39.06,-86.33
"18_13_2009",39.06,-86.19
"18_13_2010",39.08,-86.22
"18_117_2015",38.44,-86.42
"18_119_5",39.44,-86.86
"18_71_2010",39.06,-86.11
"18_71_2011",39,-86.22
"18_93_23",38.97,-86.36
"18_105_2012",39.03,-86.42
"18_105_2013",39.03,-86.44
"18_105_2014",39,-86.36
"18_105_2016",39.03,-86.33
"18_105_2017",39.03,-86.33
"18_71_1",39.03,-86.28
"18_71_2",39.03,-86.25
"18_71_4",39,-86.28
"18_71_63",38.94,-85.83
"18_71_2005",39.03,-86.14
"18_71_2006",39.03,-86.19
"18_71_2007",39.03,-86.19
"18_71_2008",39.06,-86.08
"18_71_2009",39.06,-86.11
"18_101_77",38.61,-86.83
"18_101_2002",38.64,-86.69
"18_37_52",38.44,-86.72
"18_165_31",39.86,-87.44
"18_113_99",41.34,-85.65
"51_17_143",37.926821,-79.800348
"51_5_112",37.702829,-80.221619
"51_155_74",37.030602,-80.879085
"51_21_73",37.117126,-81.154349
"51_191_111",36.672959,-81.682076
"51_17_98",38.08362,-79.566318
"51_91_92",38.540456,-79.638834
"51_171_93",38.799452,-78.516846
"51_139_62",38.57275,-78.652069
"51_165_155",38.434009,-78.725115
"51_163_113",37.891435,-79.162396
"51_15_191",38.360341,-79.263018
"51_117_45",36.690426,-78.631424
"18_169_67",40.82,-85.66
"18_169_76",40.67,-85.81
"18_97_26",39.87,-86.01
"51_17_24",38.166446,-79.575165
"28_93_67",34.539636,-89.357614
"28_105_21",33.306102,-88.822266
"51_5_64",37.822239,-80.18109
"28_119_90025",34.1,-90.25
"28_17_68",33.924028,-88.850252
"18_69_50",40.85,-85.44
"18_69_72",40.81,-85.36
"51_23_90",37.535487,-79.519439
"51_15_188",38.450224,-79.211942
"51_91_79",38.226648,-79.487113
"51_17_103",37.924086,-79.632702
"51_17_119",38.080089,-79.725085
"51_5_110",37.630294,-80.116107
"51_71_73",37.456577,-80.55106
"28_163_90073",32.79,-90.53
"28_9_90020",34.71,-89.15
"28_163_3",32.810501,-90.604182
"28_141_34",34.507892,-88.31871
"28_141_90031",34.64,-88.27
"28_53_31",33.212801,-90.3564
"28_53_29",33.303573,-90.470713
"28_163_38",32.875461,-90.579646
"28_141_90046",34.73,-88.32
"28_161_38",33.951349,-89.673708
"28_115_90057",34.08,-88.88
"28_71_28",34.339327,-89.250556
"18_117_2003",38.65,-86.63
"18_117_2004",38.65,-86.62
"18_117_2005",38.63,-86.67
"18_117_2006",38.52,-86.61
"18_117_2007",38.49,-86.54
"18_117_2008",38.48,-86.41
"18_117_2009",38.48,-86.37
"18_93_41",38.87,-86.68
"5_113_14",34.643014,-93.940374
"5_101_66",35.866147,-93.110003
"5_11_58",33.201818,-92.14056
"5_139_105",33.106174,-92.190784
"18_77_28",38.85,-85.42
"18_77_30",38.83,-85.44
"18_77_31",38.84,-85.39
"18_123_2001",38.26,-86.64
"18_123_2002",38.21,-86.62
"18_123_2003",38.18,-86.64
"18_123_2004",38.18,-86.64
"18_123_2005",38.14,-86.62
"18_123_2006",38.12,-86.62
"18_123_2007",38.12,-86.58
"18_123_2008",38.2,-86.53
"18_123_2009",38.2,-86.53
"18_123_2010",38.18,-86.49
"18_123_2011",38.18,-86.47
"18_123_2035",37.93,-86.6
"18_123_2036",37.93,-86.65
"18_123_2037",37.92,-86.65
"18_123_2038",37.93,-86.6
"18_93_2003",38.94,-86.3
"18_93_2005",38.74,-86.62
"18_93_2006",38.74,-86.59
"18_93_2007",38.73,-86.58
"18_133_137",39.5,-86.83
"18_169_67",40.83,-85.67
"5_69_93",34.443051,-92.095437
"18_25_11",38.37,-86.59
"18_117_2011",38.47,-86.46
"18_117_2012",38.45,-86.48
"18_117_2013",38.44,-86.54
"18_117_2014",38.46,-86.38
"18_117_2015",38.45,-86.43
"18_119_2",39.46,-86.9
"18_119_4",39.45,-86.81
"18_119_5",39.45,-86.87
"18_47_78",39.44,-84.98
"18_117_91",38.43,-86.62
"18_117_92",38.44,-86.66
"18_117_94",38.42,-86.62
"18_117_100",38.44,-86.5
"18_117_105",38.41,-86.53
"18_117_2001",38.68,-86.68
"18_37_2001",38.31,-86.68
"18_37_95",38.31,-86.69
"18_25_41",38.37,-86.32
"18_71_1",39.04,-86.28
"18_101_20100",38.749808,-86.693701
"18_105_20016",39.133206,-86.381608
"5_95_53",34.89441,-91.260134
"5_143_101",36.234749,-93.98994
"18_13_98",39.06,-86.3
"18_25_2001",38.31,-86.66
"18_25_2002",38.29,-86.66
"18_25_2003",38.3,-86.65
"18_25_2004",38.25,-86.51
"18_25_2006",38.26,-86.53
"18_25_2008",38.22,-86.53
"18_25_2009",38.14,-86.44
"18_19_104",38.44,-85.62
"18_19_105",38.43,-85.63
"5_95_17",34.769194,-91.369901
"5_71_79",35.727025,-93.642244
"18_25_2",38.39,-86.59
"18_13_2014",39.06,-86.12
"18_37_52",38.45,-86.71
"18_37_54",38.43,-86.72
"18_37_55",38.42,-86.72
"18_77_63",38.81,-85.42
"18_77_64",38.82,-85.43
"18_101_24",38.8,-86.9
"18_13_78",39.09,-86.28
"18_101_2001",38.66,-86.71
"18_101_2002",38.64,-86.7
"18_101_2003",38.62,-86.7
"18_101_2004",38.57,-86.68
"18_101_2005",38.57,-86.79
"18_101_2006",38.53,-86.74
"18_121_102",39.76,-87.05
"5_1_108",34.133027,-91.160439
"18_161_39",39.56,-84.98
"18_77_16",38.9,-85.41
"18_77_25",38.86,-85.44
"18_13_2001",39.1,-86.37
"18_13_2002",39.1,-86.28
"18_13_2003",39.09,-86.34
"18_13_2005",39.07,-86.26
"18_13_2006",39.06,-86.32
"18_13_2007",39.07,-86.34
"18_13_2008",39.05,-86.3
"18_13_2011",39.05,-86.22
"18_13_2012",39.05,-86.2
"18_13_2013",39.06,-86.2
"18_101_1",38.9,-86.81
"18_101_3",38.89,-86.82
"18_101_4",38.87,-86.83
"18_101_5",38.85,-86.84
"18_101_6",38.84,-86.81
"18_101_7",38.84,-86.81
"18_101_9",38.84,-86.85
"18_101_10",38.9,-86.72
"18_101_11",38.9,-86.73
"18_101_12",38.89,-86.74
"18_101_13",38.9,-86.77
"18_101_15",38.89,-86.77
"18_101_16",38.89,-86.74
"18_101_17",38.87,-86.75
"18_101_18",38.85,-86.74
"18_101_27",38.78,-86.85
"18_101_28",38.79,-86.86
"18_101_29",38.78,-86.88
"18_101_30",38.79,-86.89
"18_101_31",38.77,-86.88
"18_101_32",38.76,-86.82
"18_101_34",38.75,-86.82
"18_101_35",38.76,-86.87
"18_5_12",39.32,-86.02
"18_5_49",39.25,-86.01
"18_5_50",39.24,-86.02
"18_47_54",39.5,-85
"18_13_28",39.3,-86.09
"18_13_29",39.28,-86.1
"18_13_30",39.27,-86.1
"18_105_96",39.09,-86.37
"18_105_113",39.05,-86.47
"18_105_2001",39.1,-86.38
"18_105_2002",39.05,-86.4
"18_105_2003",39.04,-86.37
"18_105_2004",39.04,-86.35
"18_105_2005",39.05,-86.36
"18_105_2006",39.04,-86.4
"18_105_2007",39.04,-86.42
"18_105_2008",39.03,-86.38
