"","plot_ID","LAT","LON"
"1554","13_241_6",34.890365,-83.206873
"1555","13_311_12",34.795691,-83.742987
"1556","13_187_17",34.709912,-83.920085
"1557","13_187_54",34.619552,-84.124362
"1558","13_129_66",34.525708,-85.068781
"1559","13_111_3",34.87064,-84.585147
"1560","13_111_11",34.801755,-84.29866
"1561","13_123_73",34.740487,-84.3564
"1562","13_111_17",34.963578,-84.531405
"1563","13_213_29",34.709776,-84.68675
"1564","13_295_120",34.606932,-85.226878
"1565","13_55_60",34.532424,-85.253676
"1566","13_187_43",34.690343,-83.984336
"1567","13_187_44",34.645648,-83.982929
"1568","13_187_50",34.600841,-84.019299
"1569","13_123_90",34.840686,-84.540522
"1570","13_241_95",34.958298,-83.234695
"1571","13_111_89",34.864738,-84.490216
"1572","13_295_116",34.708649,-85.154852
"1573","13_187_47",34.722594,-83.943274
"1574","13_111_92",34.912203,-84.501095
"1575","13_291_103",34.916291,-83.89441
"1576","13_55_57",34.564096,-85.231179
"1577","13_291_125",34.697709,-84.100718
"1578","13_241_110",34.771449,-83.462095
"1579","13_137_15",34.726138,-83.432687
"1580","13_257_21",34.553224,-83.401321
"1581","13_291_113",34.777444,-83.947656
"1582","13_241_12",34.938495,-83.223736
"1583","13_311_7",34.73596,-83.710357
"1584","13_241_99",34.927336,-83.285346
"1585","13_295_51",34.598181,-85.181964
"1586","13_291_94",34.969654,-84.096055
"1587","13_111_26",34.745637,-84.170873
"1588","13_187_8",34.5716,-84.091723
"1589","13_291_1",34.728779,-83.881498
"1590","13_291_8",34.950793,-83.939176
"1591","13_111_31",34.860071,-84.45785
"1592","13_213_21",34.761995,-84.642309
"1593","13_111_1",34.786849,-84.172314
"1594","13_291_6",34.947032,-83.962975
"1595","13_111_46",34.699303,-84.230121
"1596","13_213_35",34.853477,-84.620526
"1597","13_187_22",34.612242,-84.116588
"1598","13_221_2",33.78386,-83.233333
"1599","13_111_67",34.78491,-84.195211
"1600","13_257_18",34.480935,-83.424734
"1601","13_111_6",34.924743,-84.590459
"1602","13_111_116",34.97006,-84.426459
"1603","13_111_71",34.874478,-84.186139
"1604","13_187_6",34.652515,-84.035725
"1605","13_241_5",34.935838,-83.363089
"1606","13_241_41",34.868552,-83.650076
"1607","13_187_56",34.586447,-84.170524
"1608","13_111_81",34.802352,-84.218379
"1609","13_129_25",34.503289,-85.044375
"1610","13_291_40",34.77219,-84.035986
"1611","13_281_2",34.807412,-83.687695
"1612","13_291_9",34.854772,-83.848602
"1613","13_129_30",34.610515,-85.01968
"1614","13_137_46",34.808242,-83.609055
"1615","13_241_123",34.94839,-83.536606
"1616","13_55_62",34.43882,-85.303484
"1617","13_241_131",34.838568,-83.602506
"1618","13_313_41",34.794643,-85.131711
"1619","13_241_107",34.762515,-83.345868
"1620","13_241_104",34.868681,-83.256865
"1621","13_213_84",34.843759,-84.648457
"1622","13_291_122",34.78253,-84.079324
"1623","13_291_126",34.661152,-84.147232
"1624","13_213_75",34.929973,-84.627538
"1625","13_213_82",34.881799,-84.673062
"1626","13_221_93",33.76916,-83.277739
"1627","13_241_120",34.895903,-83.442042
"1628","13_241_129",34.822162,-83.477461
"1629","13_311_40",34.763627,-83.774102
"1630","13_313_39",34.682098,-85.034095
"1631","13_213_74",34.972717,-84.623569
"1632","13_281_43",34.816111,-83.768387
"1633","13_213_89",34.734398,-84.724051
"1634","13_123_30",34.799363,-84.589835
"1635","13_257_25",34.646371,-83.352141
"1636","13_257_29",34.535789,-83.43153
"1637","13_257_30",34.488276,-83.425767
"1638","13_257_13",34.64948,-83.317078
"1639","13_311_43",34.743253,-83.800859
"1640","13_241_126",34.878922,-83.568946
"1641","13_123_35",34.767686,-84.33236
"1642","13_281_16",34.8398,-83.713681
"1643","13_123_15",34.658121,-84.230948
"1644","13_111_84",34.721491,-84.247102
"1645","13_311_35",34.765238,-83.654245
"1646","13_291_38",34.895037,-83.820289
"1647","13_213_11",34.875066,-84.704665
"1648","13_311_44",34.683041,-83.802932
"1649","13_291_13",34.792159,-84.011195
"1650","13_291_23",34.737885,-84.027859
"1651","13_241_3",34.877377,-83.363173
"1652","13_241_16",34.961178,-83.477802
"1653","13_241_8",34.882148,-83.501805
"1654","13_137_38",34.680668,-83.387345
"1655","13_111_28",34.876027,-84.516077
"1656","13_111_14",34.71124,-84.134326
"1657","13_137_1",34.717968,-83.532873
"1658","13_213_34",34.856155,-84.687245
"1659","13_241_32",34.829402,-83.457701
"1660","13_137_14",34.579759,-83.437261
"1661","13_137_16",34.688417,-83.38792
"1662","13_137_62",34.634626,-83.396437
"1663","13_241_135",34.976043,-83.403708
"1664","13_311_53",34.523093,-83.695301
"1665","13_123_72",34.84686,-84.506603
"1666","13_111_19",34.647392,-84.186149
"1667","13_281_10",34.966677,-83.66249
"1668","13_291_129",34.874042,-83.883218
"1669","13_213_72",34.813319,-84.633206
"1670","13_281_3",34.820934,-83.755389
"1671","13_311_2",34.743717,-83.779002
"1672","13_311_14",34.661566,-83.80264
"1673","13_111_94",34.935881,-84.558246
"1674","13_111_99",34.899267,-84.545201
"1675","13_137_42",34.506623,-83.480868
"1676","13_241_113",34.926368,-83.329961
"1677","13_241_115",34.896639,-83.330889
"1678","13_281_25",34.965637,-83.593883
"1679","13_137_47",34.716201,-83.419774
"1680","13_281_31",34.902267,-83.62957
"1681","13_137_50",34.812672,-83.654047
"1682","13_311_36",34.781577,-83.698734
"1683","13_281_44",34.974551,-83.899089
"1684","13_129_67",34.466478,-85.049555
"1685","13_123_88",34.704151,-84.355133
"1686","13_111_91",34.963802,-84.50529
"1687","13_111_102",34.858897,-84.591137
"1688","13_241_101",34.97159,-83.29053
"1689","13_281_33",34.864612,-83.676446
"1690","13_55_63",34.420448,-85.339696
"1691","13_291_123",34.715939,-84.03468
"1692","13_123_79",34.782073,-84.319589
"1693","13_291_7",34.672772,-84.040431
"1694","13_111_39",34.964176,-84.505692
"1695","13_213_33",34.934477,-84.633207
"1696","13_281_39",34.950138,-83.830937
"1697","13_291_100",34.876163,-83.845788
"1698","13_291_109",34.781588,-83.919765
"1699","13_187_41",34.720757,-83.910597
"1700","13_123_78",34.609998,-84.275712
"1701","13_241_125",34.929709,-83.553611
"1702","13_123_85",34.839122,-84.502207
"1703","13_241_98",34.917627,-83.253231
"1704","13_241_103",34.876889,-83.247581
"1705","13_257_24",34.651462,-83.32873
"1706","13_257_26",34.605793,-83.365108
"1707","13_241_122",34.961508,-83.506239
"1708","13_241_36",34.992263,-83.12123
"1709","13_241_19",34.992186,-83.285485
"1710","13_241_44",34.926548,-83.162073
"1711","13_137_30",34.504495,-83.456118
"1712","13_187_15",34.718427,-83.970069
"1713","13_241_24",34.882824,-83.599907
"1714","13_281_15",34.863174,-83.771903
"1715","13_291_2",34.794888,-83.794909
"1716","13_311_9",34.707149,-83.82253
"1717","13_241_121",34.990452,-83.487985
"1718","13_241_130",34.780084,-83.546433
"1719","13_291_99",34.864339,-83.818973
"1720","13_187_40",34.699409,-83.877067
"1721","13_213_90",34.936138,-84.701481
"1722","13_123_77",34.591986,-84.269036
"1723","13_241_92",34.929234,-83.168457
"1724","13_241_94",34.98844,-83.202892
"1725","13_55_56",34.581384,-85.166896
"1726","13_137_48",34.743225,-83.600526
"1727","13_291_108",34.751803,-83.907626
"1728","13_241_124",34.901036,-83.527739
"1729","13_111_72",34.823504,-84.173905
"1730","13_111_77",34.705597,-84.186808
"1731","13_123_75",34.626544,-84.208973
"1732","13_111_83",34.758207,-84.203294
"1733","13_111_86",34.66462,-84.225155
"1734","13_123_84",34.832316,-84.475278
"1735","13_137_49",34.70559,-83.594943
"1736","13_111_88",34.864683,-84.436913
"1737","13_213_87",34.720947,-84.671566
"1738","13_213_79",34.832225,-84.613776
"1739","13_241_114",34.951833,-83.361684
"1740","13_241_116",34.913399,-83.350347
"1741","13_311_33",34.755732,-83.718954
"1742","13_311_34",34.727266,-83.75794
"1743","13_281_34",34.891096,-83.697519
"1744","13_311_37",34.792587,-83.736946
"1745","13_291_121",34.746471,-84.047943
"1746","13_291_124",34.722302,-84.093715
"1747","13_241_106",34.812314,-83.319317
"1748","13_241_108",34.787919,-83.367907
"1749","13_137_39",34.670191,-83.384746
"1750","13_241_127",34.89497,-83.602392
"1751","13_241_132",34.856398,-83.641683
"1752","13_281_42",34.933151,-83.909403
"1753","13_111_101",34.862801,-84.561932
"1754","13_55_58",34.571341,-85.239777
"1755","13_241_37",34.945938,-83.436339
"1756","13_111_103",34.883966,-84.61573
"1757","13_291_26",34.781313,-84.084864
"1758","13_187_18",34.633641,-84.019214
"1759","13_187_11",34.571339,-84.161157
"1760","13_213_9",34.902302,-84.706909
"1761","13_187_49",34.641424,-84.1267
"1762","13_111_96",34.979469,-84.558661
"1763","13_111_98",34.901586,-84.60026
"1764","13_213_83",34.817387,-84.628585
"1765","13_241_118",34.830468,-83.405194
"1766","13_241_128",34.80503,-83.459591
"1767","13_137_43",34.721596,-83.487731
"1768","13_281_30",34.902289,-83.674853
"1769","13_311_39",34.741568,-83.744002
"1770","13_311_42",34.719172,-83.788319
"1771","13_311_47",34.645745,-83.825239
"1772","13_115_85",34.555667,-85.076407
"1773","13_281_28",34.984755,-83.67179
"1774","13_281_36",34.822999,-83.720259
"1775","13_111_97",34.949511,-84.599959
"1776","13_123_82",34.737187,-84.350261
"1777","13_213_81",34.868833,-84.647226
"1778","13_55_35",34.528269,-85.166369
"1779","13_241_42",34.89892,-83.563328
"1780","13_291_105",34.917452,-83.951277
"1781","13_281_29",34.943286,-83.699399
"1782","13_129_65",34.518611,-85.053736
"1783","13_295_115",34.760866,-85.155459
"1784","13_55_59",34.533562,-85.237362
"1785","13_311_49",34.752235,-83.683241
"1786","13_111_2",34.866994,-84.322034
"1787","13_123_4",34.837154,-84.566664
"1788","13_241_43",34.955192,-83.288738
"1789","13_241_40",34.870716,-83.306247
"1790","13_241_33",34.796266,-83.358746
"1791","13_137_23",34.641416,-83.404088
"1792","13_111_70",34.810563,-84.186988
"1793","13_123_76",34.634181,-84.243921
"1794","13_123_86",34.803943,-84.492096
"1795","13_241_93",34.957169,-83.204144
"1796","13_241_105",34.838764,-83.280315
"1797","13_295_28",34.687224,-85.179772
"1798","13_313_12",34.62727,-85.044428
"1799","13_55_19",34.576195,-85.1233
"1800","13_187_55",34.566542,-84.125081
"1801","13_111_95",34.954409,-84.581543
"1802","13_111_100",34.906434,-84.561673
"1803","13_241_109",34.809908,-83.416
"1804","13_281_32",34.910318,-83.649334
"1805","13_123_80",34.806887,-84.334397
"1806","13_123_92",34.763017,-84.632708
"1807","13_291_110",34.68409,-84.042488
"1808","13_291_117",34.751609,-84.032501
"1809","13_291_119",34.795182,-84.026492
"1810","13_123_81",34.759866,-84.318208
"1811","13_123_89",34.722708,-84.376502
"1812","13_281_27",34.95845,-83.661376
"1813","13_213_80",34.794964,-84.643011
"1814","13_281_35",34.836412,-83.68091
"1815","13_187_48",34.653011,-84.103026
"1816","13_111_32",34.769147,-84.159527
"1817","13_313_40",34.636469,-85.04036
"1818","13_295_114",34.678979,-85.056809
"1819","13_281_40",34.891663,-83.788047
"1820","13_291_101",34.807502,-83.812244
"1821","13_311_41",34.757973,-83.806271
"1822","13_311_45",34.701226,-83.826987
"1823","13_115_88",34.415118,-85.181219
"1824","13_187_46",34.663105,-84.020201
"1825","13_291_111",34.935672,-83.948643
"1826","13_291_112",34.811272,-83.971948
"1827","13_291_116",34.745668,-83.993715
"1828","13_291_118",34.784337,-84.003527
"1829","13_187_52",34.586463,-84.061794
"1830","13_241_117",34.811248,-83.354538
"1831","13_213_78",34.985415,-84.67899
"1832","13_241_90",34.983366,-83.158278
"1833","13_241_91",34.938498,-83.146328
"1834","13_241_102",34.906351,-83.201543
"1835","13_241_119",34.947913,-83.468322
"1836","13_115_86",34.458811,-85.160574
"1837","13_295_118",34.621422,-85.112348
"1838","13_241_112",34.986258,-83.465662
"1839","13_137_45",34.755937,-83.561324
"1840","13_281_41",34.907135,-83.79731
"1841","13_291_106",34.800331,-83.82645
"1842","13_281_38",34.862727,-83.788626
"1843","13_213_92",34.90221,-84.723282
"1844","13_213_86",34.855384,-84.706106
"1845","13_241_39",34.986456,-83.520098
"1846","13_257_23",34.661555,-83.316662
"1847","13_137_44",34.739385,-83.534625
"1848","13_295_117",34.606629,-85.080303
"1849","13_85_45",34.573268,-84.21098
"1850","13_213_76",34.911558,-84.651729
"1851","13_291_128",34.839588,-83.961156
"1852","13_281_53",34.959306,-83.575227
"1853","13_311_48",34.511681,-83.814902
"1854","13_55_70",34.506721,-85.184448
"1855","13_241_145",34.86452,-83.635103
"1856","13_187_2",34.602997,-84.164448
"1857","13_291_115",34.733864,-83.973837
"1858","13_187_45",34.660219,-83.995209
"1859","13_137_40",34.635071,-83.428098
"1860","13_281_24",34.972352,-83.573375
"1861","13_111_93",34.932107,-84.521008
"1862","13_295_119",34.654384,-85.21898
"1863","13_291_120",34.791399,-84.071454
"1864","13_111_68",34.759844,-84.116201
"1865","13_241_88",34.909853,-83.313359
"1866","13_115_16",34.5523,-85.064222
"1867","13_257_3",34.515136,-83.431689
"1868","13_55_5",34.432135,-85.321785
"1869","13_291_107",34.728927,-83.840664
"1870","13_111_75",34.685532,-84.137549
"1871","13_111_78",34.668624,-84.18421
"1872","13_241_89",34.962217,-83.130156
"1873","13_111_47",34.823429,-84.203606
"1874","13_313_9",34.63527,-85.041448
"1875","13_123_91",34.818013,-84.578629
"1876","13_111_76",34.716726,-84.163905
"1877","13_111_80",34.635988,-84.182816
"1878","13_111_69",34.78791,-84.1304
"1879","13_111_74",34.74464,-84.170609
"1880","13_111_79",34.673943,-84.203895
"1881","13_85_46",34.59388,-84.234032
"1882","13_123_83",34.831907,-84.450645
"1883","13_291_102",34.842189,-83.84642
"1884","13_311_46",34.713567,-83.848875
"1885","13_213_77",34.928062,-84.677727
"1886","13_111_87",34.966152,-84.474918
"1887","13_257_28",34.535268,-83.416394
"1888","13_257_1",34.594395,-83.388847
"1889","13_213_85",34.837507,-84.69225
"1890","13_241_100",34.930832,-83.297994
"1891","13_55_55",34.495406,-85.16794
"1892","13_281_37",34.83892,-83.767153
"1893","13_187_53",34.587741,-84.118497
"1894","13_311_38",34.788561,-83.757323
"1895","13_241_97",34.918202,-83.21753
"1896","13_257_27",34.525464,-83.376227
"1897","13_187_7",34.682008,-83.968032
"1898","13_241_21",34.97398,-83.243743
"1899","13_241_30",34.916485,-83.275948
"1900","13_257_16",34.657911,-83.350198
"1901","13_55_37",34.586663,-85.13287
"1902","13_291_95",34.740434,-83.929855
"1903","13_291_14",34.751604,-84.076437
"1904","13_291_19",34.665971,-84.13796
"1905","13_123_74",34.660823,-84.281384
"1906","13_241_38",34.939261,-83.57768
"1907","13_241_25",34.789529,-83.490727
"1908","13_213_88",34.75149,-84.674628
"1909","13_137_51",34.788702,-83.660497
"1910","13_241_96",34.97275,-83.25705
"1911","13_111_82",34.812498,-84.234634
"1912","13_291_114",34.795489,-83.975931
"1913","13_111_85",34.747058,-84.265189
"1914","13_123_87",34.818535,-84.541356
"1915","13_111_90",34.894026,-84.515811
"1916","13_111_43",34.771326,-84.253647
"1917","13_123_12",34.720121,-84.266837
"1918","13_137_13",34.719432,-83.564748
"1919","13_55_21",34.507542,-85.27163
"1920","13_111_45",34.967109,-84.620212
"1921","13_213_37",34.88745,-84.640263
"1922","51_139_30",38.565734,-78.391432
"1923","51_139_17",38.511653,-78.548692
"1924","51_23_4",37.667456,-79.872287
"1925","51_23_46",37.415037,-79.839277
"1926","51_23_30",37.498963,-79.565739
"1927","51_23_10",37.620871,-79.91777
"1928","51_77_14",36.68273,-81.495254
"1929","13_291_11",34.877088,-83.887088
"1930","13_111_107",34.925677,-84.184577
"1931","13_111_119",34.671655,-84.160945
"1932","13_111_117",34.87061,-84.144262
"1933","13_115_96",34.171893,-85.110243
"1934","13_291_35",34.788486,-83.95639
"1935","13_291_136",34.940206,-84.14233
"1936","13_241_11",34.775116,-83.532084
"1937","13_241_31",34.837901,-83.503892
"1938","13_281_50",34.936904,-83.709813
"1939","13_213_103",34.897066,-84.676911
"1940","13_291_12",34.822611,-83.79829
"1941","13_281_48",34.966332,-83.858573
"1942","13_55_71",34.542838,-85.281299
"1943","13_241_144",34.990135,-83.516646
"1944","13_241_147",34.949989,-83.363321
"1945","13_111_112",34.94088,-84.33304
"1946","13_137_8",34.671471,-83.600878
"1947","13_111_105",34.651255,-84.215752
"1948","13_123_95",34.725063,-84.617743
"1949","13_213_102",34.846821,-84.622452
"1950","13_281_1",34.825389,-83.659192
"1951","13_123_96",34.713351,-84.594507
"1952","13_123_105",34.629458,-84.211848
"1953","13_123_45",34.600913,-84.226079
"1954","13_187_62",34.714486,-83.970586
"1955","13_213_101",34.808814,-84.812802
"1956","13_281_49",34.90575,-83.720781
"1957","13_291_127",34.670699,-84.045248
"1958","13_311_57",34.744075,-83.756475
"1959","13_129_68",34.508261,-84.697347
"1960","13_241_140",34.831238,-83.582941
"1961","13_241_142",34.988444,-83.129965
"1962","13_281_11",34.930443,-83.599692
"1963","13_311_56",34.709213,-83.671832
"1964","13_241_9",34.846486,-83.598366
"1965","13_241_139",34.762118,-83.498952
"1966","13_291_5",34.765167,-83.905155
"1967","13_291_138",34.795339,-83.849087
"1968","51_5_40",37.797838,-80.21011
"1969","51_91_32",38.344215,-79.732597
"1970","51_91_31",38.517112,-79.631017
"1971","51_91_46",38.383715,-79.376605
"1972","51_9_40",37.58699,-79.377103
"1973","51_9_38",37.744357,-79.291984
"1974","51_71_13",37.205939,-80.877126
"1975","51_71_16",37.324843,-80.786149
"1976","51_71_36",37.195494,-80.824163
"1977","51_91_7",38.236099,-79.504604
"1978","51_139_9",38.522037,-78.636879
"1979","51_139_25",38.518407,-78.45391
"1980","51_165_69",38.696162,-79.055782
"1981","51_165_7",38.561086,-79.112203
"1982","51_165_72",38.402073,-78.52378
"1983","51_165_14",38.380661,-78.547063
"1984","51_165_51",38.588601,-79.141548
"1985","51_165_36",38.362218,-78.60264
"1986","51_165_67",38.299693,-78.73636
"1987","51_5_37",37.726509,-80.157549
"1988","51_5_44",37.669494,-80.070909
"1989","51_5_5",37.769738,-80.038315
"1990","51_5_14",37.676944,-80.055593
"1991","51_17_25",38.036954,-79.706719
"1992","51_165_12",38.492124,-79.145606
"1993","51_125_5",37.806067,-79.116314
"1994","51_125_12",37.851207,-79.046445
"1995","51_197_2",36.952851,-81.358642
"1996","51_21_21",37.163342,-81.164066
"1997","51_71_35",37.4209,-80.529962
